word,x_values,y_values
16.373898,16.373898,-1.2463598
11.896884,11.896884,-3.6908584
17.053585,17.053585,-1.4432354
11.721433,11.721433,9.574263
15.800995,15.800995,-0.85389256
15.01242,15.01242,-10.173273
13.268743,13.268743,-1.8334694
18.193272,18.193272,-4.5091577
12.758474,12.758474,-6.2261047
18.6384,18.6384,-8.984999
13.713007,13.713007,-10.833889
21.230913,21.230913,-9.176491
16.93156,16.93156,-7.974004
13.818706,13.818706,3.3380651
17.478748,17.478748,-3.4697587
12.236132,12.236132,-3.057906
14.492845,14.492845,-4.2120986
14.887272,14.887272,-3.674856
14.783416,14.783416,-6.6408696
14.816474,14.816474,-4.9142575
16.075937,16.075937,-1.6402766
10.094932,10.094932,39.48151
17.278246,17.278246,-1.4478793
8.477966,8.477966,-3.364152
16.495258,16.495258,-2.5132217
11.341942,11.341942,7.09778
12.349179,12.349179,12.970652
16.278,16.278,-2.9620395
16.446907,16.446907,-1.1206367
16.73851,16.73851,7.620196
12.812815,12.812815,-4.9426394
13.092027,13.092027,9.395882
9.675987,9.675987,10.993414
15.992251,15.992251,-10.939229
6.5093126,6.5093126,8.92302
17.686394,17.686394,-3.1276472
17.122358,17.122358,-11.807739
13.080151,13.080151,-1.9116458
12.527493,12.527493,2.9842253
16.701393,16.701393,-6.6375875
15.887939,15.887939,7.6565146
4.8220296,4.8220296,49.563248
21.813007,21.813007,-2.5038576
13.794823,13.794823,-3.0113728
16.147352,16.147352,2.0954618
14.096584,14.096584,25.895031
12.77767,12.77767,-2.8963757
19.172852,19.172852,-16.827433
18.526323,18.526323,-9.506419
15.902579,15.902579,-11.719185
15.744385,15.744385,-12.675179
18.347755,18.347755,-8.674302
17.134453,17.134453,-1.4757007
19.736126,19.736126,7.5582833
14.962854,14.962854,-5.6568813
14.590827,14.590827,8.721484
18.956785,18.956785,-12.23807
11.646172,11.646172,10.077936
15.770785,15.770785,-5.211684
1.7453773,1.7453773,3.5016644
15.217626,15.217626,-4.386316
